GLAUX_TEXT_ID	TLG	STARTDATE	ENDDATE	AUTHOR_STANDARD	TITLE_STANDARD	GENRE_STANDARD	DIALECT	SOURCE	SOURCE_LICENSE	SOURCE_FORMAT	TOKENS	TM_TEXT	TREEBANK_ANNOTATIONS	ORIGINAL_TREEBANK_LINK	TREEBANK_ANNOTATORS
642	0005-005	-400	-201	Theocritus	Epigrammata	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	847	30	NA	NA	NA
649	0093-009	-400	-201	Theophrastus	Characteres	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7868	1200	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Sanderijn Gijbels, Alek Keersmaekers, Toon Van Hal
650	0093-010a	-400	-201	Theophrastus	Fragmenta	Biology	Attic/Koine	First1K	CC BY-SA 4.0	XML	6153		NA	NA	NA
651	0093-010b	-400	-201	Theophrastus	Fragmenta	Biology	Attic/Koine	First1K	CC BY-SA 4.0	XML	4315		NA	NA	NA
654	1735-002	-400	-201	Timon	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	18	12633	NA	NA	NA
655	0215-001	-300	-201	Antagoras	Epigrammata	Lyric poetry		http://remacle.org	NA	TXT	65	6997	NA	NA	NA
656	0215-002	-300	-201	Antagoras	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	69	6997	NA	NA	NA
657	0568-001	-300	-201	Antigonus	Historiarum mirabilium collectio	Paradoxography		https://theses.hal.science/tel-01835129	NA	TXT	7428	11264	NA	NA	NA
658	0568-002	-300	-201	Antigonus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	47	12602	NA	NA	NA
659	0044-001	-300	-201	Antiochi Regis Epistulae	Epistulae	Epistolography		https://el.wikisource.org	CC-BY-SA 3.0	TXT	508	12769	NA	NA	NA
661	0001-001	-300	-201	Apollonius Rhodius	Argonautica	Epic poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	45941	46	NA	NA	NA
662	0570-002	-300	-201	Archelaus	Epigramma	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	37	11621	NA	NA	NA
663	0552-001	-300	-201	Archimedes	De sphaera et cylindro	Mathematics	Koine	First1K	CC BY-SA 4.0	XML	28728	54	NA	NA	NA
664	0552-002	-300	-201	Archimedes	Dimensio circuli	Mathematics	Koine	First1K	CC BY-SA 4.0	XML	1218	11543	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Ann-Sophie Vrielynck, Alek Keersmaekers, Toon Van Hal
665	0552-003	-300	-201	Archimedes	De conoidibus et sphaeroidibus	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	25189	12639	NA	NA	NA
666	0552-004	-300	-201	Archimedes	De lineis spiralibus	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	15871	5366	NA	NA	NA
667	0552-005	-300	-201	Archimedes	De planorum aequilibriis	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	10058	12640	NA	NA	NA
668	0552-006	-300	-201	Archimedes	Arenarius	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	5513	12641	NA	NA	NA
669	0552-007	-300	-201	Archimedes	Quadratura parabolae	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	6521	12642	NA	NA	NA
671	0552-009	-300	-201	Archimedes	Stomachion	Mathematics	Koine	First1K	CC BY-SA 4.0	XML	502	12644	NA	NA	NA
672	0552-010	-300	-201	Archimedes	Ad Eratosthenem methodus	Mathematics	Koine	First1K	CC BY-SA 4.0	XML	10942	5367	NA	NA	NA
673	0552-011	-300	-201	Archimedes	Liber assumptorum	Mathematics	Doric	First1K	CC BY-SA 4.0	XML	4201	12645	NA	NA	NA
674	0552-012	-300	-201	Archimedes	Problema bovinum	Scientific Poetry		First1K	CC BY-SA 4.0	XML	764	12646	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Heike Pauli, Lise Lauwers, Alek Keersmaekers, Toon Van Hal
675	0552-013	-300	-201	Archimedes	Fragmenta	Mathematics	Koine	First1K	CC BY-SA 4.0	XML	1336	6571 / 19338 / 19339 / 19340	NA	NA	NA
676	0131-001	-300	-201	Archimelus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	48	7074	NA	NA	NA
677	1183-001	-300	-201	Aristeae Epistula	Aristeae epistula ad Philocratem	Epistolography		https://el.wikisource.org	CC-BY-SA 3.0	TXT	15131	320	NA	NA	NA
680	0137-001	-300	-201	Asclepiades	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	1516	11560	NA	NA	NA
681	0174-001	-300	-201	Diotimus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	295	10319	NA	NA	NA
682	2622-001	-300	-201	Dorieus Poeta	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	TXT	63	16022	NA	NA	NA
683	1799-001	-300	-201	Euclides	Elementa	Mathematics		Perseus	CC BY-SA 4.0	XML	176472	477 / 15303	NA	NA	NA
685	1799-008	-300	-201	Euclides	Data	Mathematics		First1K	CC BY-SA 4.0	XML	4741	15305 / 12665	NA	NA	NA
687	1799-010	-300	-201	Euclides	Opticorum recensio Theonis	Mathematics		First1K	CC BY-SA 4.0	XML	11629	11737	NA	NA	NA
688	1799-011	-300	-201	Euclides	Catoptrica	Mathematics		First1K	CC BY-SA 4.0	XML	6122	12666	NA	NA	NA
689	1799-012	-300	-201	Euclides	Phaenomena	Astronomy/Astrology		First1K	CC BY-SA 4.0	XML	9197	12667 / 15306	NA	NA	NA
690	1799-013	-300	-201	Euclides	Phaenomena	Astronomy/Astrology		First1K	CC BY-SA 4.0	XML	761	15307 / 12667	NA	NA	NA
691	1799-014	-300	-201	Euclides	Phaenomena	Astronomy/Astrology		First1K	CC BY-SA 4.0	XML	2730	15308 / 12667	NA	NA	NA
692	1799-015	-300	-201	Euclides	Sectio canonis	Music		First1K	CC BY-SA 4.0	XML	2854	12037	NA	NA	NA
693	1799-017	-300	-201	Euclides	Epigramma	Lyric poetry		First1K	CC BY-SA 4.0	XML	57	12609	NA	NA	NA
694	0221-004	-300	-201	Euphorion	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	71	12610	NA	NA	NA
695	0198-001	-300	-201	Hedylus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	185	10599	NA	NA	NA
696	1391-001	-300	-201	Hegemon	Epigramma	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	30	10600	NA	NA	NA
697	1405-001	-300	-201	Heraclides Criticus	Descriptio Graeciae	Geography		First1K	CC BY-SA 4.0	XML	3123	7837	NA	NA	NA
707	0051-001	-300	-201	Melissa	Fragmentum epistulae ad Clearetam	Philosophy	Doric	http://chaerephon.e-monsite.com	NA	TXT	239	12773	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Ruul Hellemans, Alek Keersmaekers, Toon Van Hal
708	0218-002	-300	-201	Nicaenetus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	147	10377	NA	NA	NA
709	1533-001	-300	-201	Nicias	Epigrammata	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	208	12617	NA	NA	NA
711	1577-001	-300	-201	Phaedimus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	176	12619	NA	NA	NA
712	1632-001	-300	-201	Posidippus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	896	26	NA	NA	NA
715	0633-001	-300	-201	Lysis	Epistula ad Hipparchum	Philosophy	Doric	http://www.fysis.cz	NA	TXT	590	15348	NA	NA	NA
717	0059-039	-300	-201	Plato	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	660	12622	NA	NA	NA
718	0219-002	-300	-201	Rhianus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	407	12625	NA	NA	NA
720	0527-001	-300	-201	Septuaginta	Genesis	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	37516	539	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Jonas Roose, Alek Keersmaekers, Toon Van Hal
721	0527-002	-300	-201	Septuaginta	Exodus	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	28129	351	NA	NA	NA
722	0527-003	-300	-201	Septuaginta	Leviticus	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	21787	2864	NA	NA	NA
723	0527-004	-300	-201	Septuaginta	Numeri	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	28488	355	NA	NA	NA
724	0527-005	-300	-201	Septuaginta	Deuteronomium	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	25946	2865	NA	NA	NA
725	1715-001	-300	-201	Theodoridas	Epigrammata	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	601	2440	NA	NA	NA
728	1306-001	-300	-101	Bolus	Περὶ συμπαθειῶν καὶ ἀντιπαθειῶν	Medicine		http://www.fysis.cz	NA	TXT	879	15978	NA	NA	NA
729	1306-002	-300	-101	Bolus	Physica et mystica	Alchemy		http://www.fysis.cz	NA	TXT	3348	15979	NA	NA	NA
730	1306-003	-300	-101	Bolus	Ad Leucippem	Alchemy		http://www.fysis.cz	NA	TXT	808	15980	NA	NA	NA
731	0208-001	-300	-101	Dosiadas	Βωμός	Lyric poetry		Perseus	CC BY-SA 4.0	XML	84	7586	NA	NA	NA
733	0509-001	-300	-101	Myia	Epistula ad Phyllidem	Philosophy	Doric	http://chaerephon.e-monsite.com	NA	TXT	341	12840	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Ruul Hellemans, Alek Keersmaekers, Toon Van Hal
736	0022-006	-300	-101	Nicander	Epigrammata	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	83	12616	NA	NA	NA
737	1556-002	-300	-101	Pancrates	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	92	12618	NA	NA	NA
740	0543-001	-300	-101	Polybius	Historiae	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	346310	307	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
742	0067-001	-200	-101	Agatharchides	De mari Erythraeo	Geography		First1K	CC BY-SA 4.0	XML	26890	3	NA	NA	NA
743	0569-001	-200	-101	Apollonius	Historiae mirabiles	Paradoxography		https://sententiaeantiquae.com	NA	TXT	2643	5497	NA	NA	NA
744	0036-001	-200	-101	Bion	Epitaphius Adonis	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	887	6573	NA	NA	NA
745	0036-002	-200	-101	Bion	Epithalamium Achillis et Deidameiae	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	276	12655	NA	NA	NA
746	0036-003	-200	-101	Bion	Fragmenta	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	1038	12656	NA	NA	NA
747	0063-001	-200	-101	Dionysius Thrax	Ars grammatica	Language		https://el.wikisource.org	CC-BY-SA 3.0	TXT	3991	720	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Ruul Hellemans, Alek Keersmaekers, Toon Van Hal
751	1431-003	-200	-101	Hipparchus	In Arati et Eudoxi phaenomena commentariorum libri iii	Philosophy		First1K	CC BY-SA 4.0	XML	31722	12685	NA	NA	NA
757	1493-001	-200	-101	Melinno	Εἰς Ῥώμην	Lyric poetry	Doric	http://chaerephon.e-monsite.com	NA	TXT	98	12900	NA	NA	NA
758	0035-001	-200	-101	Moschus	Eros drapeta	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	306	6444	NA	NA	NA
759	0035-002	-200	-101	Moschus	Europa	Lyric poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	1329	11866	NA	NA	NA
760	0035-003	-200	-101	Moschus	Epitaphius Bionis	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	1072	6443	NA	NA	NA
761	0035-004	-200	-101	Moschus	Megara	Lyric poetry	Ionic/Epic	Perseus	CC BY-SA 4.0	XML	1029	886	NA	NA	NA
762	0035-005	-200	-101	Moschus	Fragmenta	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	314	12732	NA	NA	NA
763	0035-006	-200	-101	Moschus	Epigrammata	Lyric poetry	Doric	Perseus	CC BY-SA 4.0	XML	351	483	NA	NA	NA
767	0209-001	-200	-101	Seleucus	Ἱλαρὰ ᾄσματα	Lyric poetry		Perseus	CC BY-SA 4.0	TXT	20	10825	NA	NA	NA
769	0527-006	-200	-101	Septuaginta	Josue	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	16657	540	NA	NA	NA
770	0527-009	-200	-101	Septuaginta	Judices	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	17560	2863	NA	NA	NA
771	0527-010	-200	-101	Septuaginta	Ruth	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2427	2866	NA	NA	NA
772	0527-011	-200	-101	Septuaginta	Regnorum i	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	23968	2860	NA	NA	NA
773	0527-012	-200	-101	Septuaginta	Regnorum ii	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	20238	2867	NA	NA	NA
774	0527-013	-200	-101	Septuaginta	Regnorum iii	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	24387	541	NA	NA	NA
775	0527-014	-200	-101	Septuaginta	Regnorum iv	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	21036	542	NA	NA	NA
776	0527-015	-200	-101	Septuaginta	Paralipomenon i sive Chronicon i	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	18857	543	NA	NA	NA
777	0527-016	-200	-101	Septuaginta	Paralipomenon ii sive Chronicon ii	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	23611	544	NA	NA	NA
778	0527-019	-200	-101	Septuaginta	Esther	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6572	394	NA	NA	NA
779	0527-020	-200	-101	Septuaginta	Judith	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10173	401	NA	NA	NA
780	0527-021	-200	-101	Septuaginta	Tobias	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	6371	2871	NA	NA	NA
781	0527-022	-200	-101	Septuaginta	Tobias	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	8157	2871	NA	NA	NA
782	0527-023	-200	-101	Septuaginta	Machabaeorum i	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	20371	402	NA	NA	NA
783	0527-024	-200	-101	Septuaginta	Machabaeorum ii	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13327	514	NA	NA	NA
784	0527-027	-200	-101	Septuaginta	Psalmi	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	41362	545	NA	NA	NA
785	0527-028	-200	-101	Septuaginta	Odae	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4965	3037	NA	NA	NA
786	0527-029	-200	-101	Septuaginta	Proverbia	Religious Wisdom	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13273	2872	NA	NA	NA
787	0527-030	-200	-101	Septuaginta	Ecclesiastes	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5219	2873	NA	NA	NA
788	0527-031	-200	-101	Septuaginta	Canticum	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2436	2874	NA	NA	NA
789	0527-032	-200	-101	Septuaginta	Job	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	16013	2824	NA	NA	NA
790	0527-034	-200	-101	Septuaginta	Ecclesiasticus sive Siracides	Religious Wisdom	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	22085	2862	NA	NA	NA
791	0527-035	-200	-101	Septuaginta	Psalmi Salomonis	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5628	546	NA	NA	NA
792	0527-036	-200	-101	Septuaginta	Osee	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4570	547	NA	NA	NA
793	0527-037	-200	-101	Septuaginta	Amos	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3707	2879	NA	NA	NA
794	0527-038	-200	-101	Septuaginta	Michaeas	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2693	2882	NA	NA	NA
795	0527-039	-200	-101	Septuaginta	Joel	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1818	2878	NA	NA	NA
796	0527-040	-200	-101	Septuaginta	Abdias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	535	2880	NA	NA	NA
797	0527-041	-200	-101	Septuaginta	Jonas	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1245	2881	NA	NA	NA
798	0527-042	-200	-101	Septuaginta	Nahum	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1083	548	NA	NA	NA
799	0527-043	-200	-101	Septuaginta	Habacuc	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1286	2883	NA	NA	NA
800	0527-044	-200	-101	Septuaginta	Sophonias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1408	2884	NA	NA	NA
801	0527-045	-200	-101	Septuaginta	Aggaeus	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1078	2885	NA	NA	NA
802	0527-046	-200	-101	Septuaginta	Zacharias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5641	2861	NA	NA	NA
803	0527-047	-200	-101	Septuaginta	Malachias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1632	2886	NA	NA	NA
804	0527-048	-200	-101	Septuaginta	Isaias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	31653	354	NA	NA	NA
805	0527-049	-200	-101	Septuaginta	Jeremias	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	33200	353	NA	NA	NA
806	0527-050	-200	-101	Septuaginta	Baruch	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2980	2876	NA	NA	NA
807	0527-051	-200	-101	Septuaginta	Threni seu Lamentationes	Religious Poetry	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	2925	2875	NA	NA	NA
808	0527-052	-200	-101	Septuaginta	Epistula Jeremiae	Religious Epistle	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1494	3038	NA	NA	NA
809	0527-053	-200	-101	Septuaginta	Ezechiel	Religious Prophecy	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	33509	352	NA	NA	NA
810	0527-054	-200	-101	Septuaginta	Susanna	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	898	3366	NA	NA	NA
811	0527-055	-200	-101	Septuaginta	Susanna	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1294	3364	Harrington Trees	https://github.com/perseids-publications/harrington-trees	J. Matthew Harrington
812	0527-056	-200	-101	Septuaginta	Daniel	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	12086	2877	NA	NA	NA
813	0527-057	-200	-101	Septuaginta	Daniel	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11910	3267	NA	NA	NA
814	0527-058	-200	-101	Septuaginta	Bel et Draco	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1009	11405	NA	NA	NA
815	0527-059	-200	-101	Septuaginta	Bel et Draco	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	1023	11406	NA	NA	NA
816	0127-001	-200	-1	Aulus Licinius Archias	Epigramma	Lyric poetry		https://el.wikisource.org	CC-BY-SA 3.0	TXT	31		NA	NA	NA
817	1220-001	-200	-1	Batrachomyomachia	Batrachomyomachia	Epic poetry	Ionic/Epic	First1K	CC BY-SA 4.0	XML	2205	2303	Pedalion Trees	https://github.com/perseids-publications/pedalion-trees/	Colin Swaelens, Alek Keersmaekers, Toon Van Hal
819	1464-001	-200	-1	Liber Jubilaeorum	Fragmenta	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3170	11525	NA	NA	NA
821	0556-001	-100	-1	Asclepiodotus	Tactica	Military		Perseus	CC BY-SA 4.0	XML	7414	5989	NA	NA	NA
823	1803-001a	-100	-1	Bruti Epistulae	Epistulae	Epistolography		https://www.academia.edu/24558475/The_Greek_letters_ascribed_to_Brutus_HSCP_108_2015_	NA	TXT	2097		NA	NA	NA
825	0357-001	-100	-1	Didymus Scriptor De Mensuris	Mensurae marmorum ac lignorum	Mathematics		First1K	CC BY-SA 4.0	XML	1557	12833	NA	NA	NA
826	0165-001	-100	-1	Diodorus	Epigrammata	Lyric poetry		Perseus	CC BY-SA 4.0	XML	239	7547	NA	NA	NA
827	0060-001	-100	-1	Diodorus Siculus	Bibliotheca historica	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	419079	130	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
830	0081-001	-100	-1	Dionysius Halicarnassensis	Antiquitates Romanae	History	Attic/Koine	Perseus	CC BY-SA 4.0	XML	317135	1385	Vanessa Gorman's Ancient Greek Prose Dependency Treebanks	https://github.com/vgorman1/Greek-Dependency-Trees	Vanessa Gorman
831	0081-002	-100	-1	Dionysius Halicarnassensis	De antiquis oratoribus	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	972	12660	NA	NA	NA
832	0081-003	-100	-1	Dionysius Halicarnassensis	De Lysia	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	8803	5607	NA	NA	NA
833	0081-004	-100	-1	Dionysius Halicarnassensis	De Isocrate	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	7181	5606	NA	NA	NA
834	0081-005	-100	-1	Dionysius Halicarnassensis	De Isaeo	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	6134	12661	NA	NA	NA
835	0081-006	-100	-1	Dionysius Halicarnassensis	De Demosthenis dictione	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	25235	5605	NA	NA	NA
836	0081-008	-100	-1	Dionysius Halicarnassensis	Ad Ammaeum	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3883	12662	NA	NA	NA
837	0081-009	-100	-1	Dionysius Halicarnassensis	De Dinarcho	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	5140	11177	NA	NA	NA
838	0081-010	-100	-1	Dionysius Halicarnassensis	De Thucydide	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	19289	5610	NA	NA	NA
839	0081-011	-100	-1	Dionysius Halicarnassensis	De Thucydidis idiomatibus	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	3007	12663	NA	NA	NA
840	0081-012	-100	-1	Dionysius Halicarnassensis	De compositione verborum	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	23402	5603	NA	NA	NA
843	0081-015	-100	-1	Dionysius Halicarnassensis	Epistula ad Pompeium Geminum	Rhetoric	Attic/Koine	Perseus	CC BY-SA 4.0	XML	4911	5608	NA	NA	NA
845	1383-001	-100	-1	Geminus	Elementa astronomiae	Astronomy/Astrology		http://www.astrologicon.org	NA	TXT	22551	12875	NA	NA	NA
849	1804-001	-100	-1	Ninus	Ninus 	Narrative		http://amsdottorato.unibo.it/8789/1/Subrani_%20Elena_Tesi.pdf	NA	TXT	1339	4182	NA	NA	NA
850	1804-004	-100	-1	Ninus	Ninus	Narrative		http://amsdottorato.unibo.it/8789/1/Subrani_%20Elena_Tesi.pdf	NA	TXT	169		NA	NA	NA
852	0655-001	-100	-1	Parthenius	Narrationes amatoriae	Mythography		Perseus	CC BY-SA 4.0	XML	7337	5707	NA	NA	NA
855	0068-001	-100	-1	Pseudo-Scymnus	Ad Nicomedem regem, vv. 1-980	Scientific Poetry		http://www.libridergi.org	CC BY-NC-SA 4.0	TXT	6400	467	NA	NA	NA
856	0068-002	-100	-1	Pseudo-Scymnus	Ad Nicomedem regem, vv. 722-1026	Scientific Poetry		http://www.libridergi.org	CC BY-NC-SA 4.0	TXT	1930	467	NA	NA	NA
857	0527-017	-100	-1	Septuaginta	Esdras i	Religious History	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10055	2868	NA	NA	NA
858	0527-025	-100	-1	Septuaginta	Machabaeorum iii	Religious Narrative	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	5702	3050	NA	NA	NA
859	0527-033	-100	-1	Septuaginta	Sapientia Salomonis	Religious Wisdom	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	7937	3033	NA	NA	NA
863	1763-001	-100	-1	Tryphon II	De tropis	Language		https://s-space.snu.ac.kr/bitstream/10371/131745/1/000000133742.pdf	CC BY-NC-ND 2.0	TXT	2702	9054	NA	NA	NA
865	0146-001	-100	100	Boethus	Epigramma	Lyric poetry		Perseus	CC BY-SA 4.0	XML	47	11582	NA	NA	NA
866	1337-003	-100	100	Dorotheus	Fragmenta alia antiqua	Astronomy/Astrology	Ionic/Epic	First1K	CC BY-SA 4.0	XML	825	7584	NA	NA	NA
874	0018-001	-100	100	Philo Judaeus	De opificio mundi	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	15045	11244	NA	NA	NA
876	0018-003	-100	100	Philo Judaeus	De cherubim	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	8718	15402	NA	NA	NA
877	0018-004	-100	100	Philo Judaeus	De sacrificiis Abelis et Caini	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10917	2588	NA	NA	NA
878	0018-005	-100	100	Philo Judaeus	Quod deterius potiori insidiari soleat	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	12959	3497	NA	NA	NA
879	0018-006	-100	100	Philo Judaeus	De posteritate Caini	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	12633	4500	NA	NA	NA
880	0018-007	-100	100	Philo Judaeus	De gigantibus	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	3725	15403	NA	NA	NA
881	0018-008	-100	100	Philo Judaeus	Quod deus sit immutabilis	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10252	902	NA	NA	NA
882	0018-009	-100	100	Philo Judaeus	De agricultura	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	10259	15404	NA	NA	NA
884	0018-011	-100	100	Philo Judaeus	De ebrietate	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	13234	901	NA	NA	NA
885	0018-012	-100	100	Philo Judaeus	De sobrietate	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	4137	15406	NA	NA	NA
886	0018-013	-100	100	Philo Judaeus	De confusione linguarum	Theology	Koine	https://el.wikisource.org	CC-BY-SA 3.0	TXT	11914	15407	NA	NA	NA
